temperature,exhaust_vacuum,amb_pressure,r_humidity,energy_production,log_temp,sqrt_temp,log_ev,sqrt_ev,log_ap,sqrt_ap,log_rh,sqrt_rh
11.01,42.02,996.9125,98.62,473.96,2.3988039507345884,3.3181320046074116,3.7381456954168546,6.482283548256741,6.904663002820546,31.573921200889824,4.59127408079598,9.930760293149765
28.86,49.3,1003.93,52.85,435.75,3.3624565533457247,5.372150407425317,3.8979240810486444,7.021395872616783,6.9116775767055065,31.68485442605031,3.967457712316247,7.269800547470337
28.15,71.25,1000.51,81.04,431.28,3.3375473545856993,5.305657357952923,4.26619481914876,8.440971508067067,6.908265148976337,31.63083938184379,4.394942859940428,9.00222194794152
15.92,41.79,1006.24,79.42,458.68,2.767576180416237,3.9899874686520005,3.732657076459824,6.4645185435575945,6.913975890795193,31.721286228650943,4.374750225703106,8.911789943664516
14.64,45.0,1021.78,41.25,475.98,2.6837575085331657,3.8262252939417984,3.8066624897703196,6.708203932499369,6.929301483403122,31.96529367923905,3.71965111278069,6.422616289332565
26.35,64.05,1009.81,81.24,433.63,3.2714682749873716,5.13322510708424,4.1596640283427435,8.00312438988674,6.9175174733268605,31.777507768860666,4.397407736712184,9.013323471395
26.28,75.23,1011.44,68.35,435.28,3.26880819361641,5.126402247190518,4.32055008757213,8.673522929006413,6.919130337003642,31.803144498618373,4.224641563169959,8.267405880927825
10.8,39.58,1011.99,87.54,478.24,2.379546134130174,3.286335345030997,3.6783239401744194,6.291263784010332,6.9196739683756645,31.81179026713209,4.47209583176275,9.356281312572854
10.05,40.46,1018.71,67.38,469.06,2.307572634505085,3.170173496829472,3.7003138317395994,6.3608175575157,6.926292399980548,31.917236722498394,4.2103482379784065,8.208532146492454
24.75,58.79,1009.87,71.97,444.79,3.2088254890146994,4.9749371855331,4.073971772414164,7.667463726683029,6.917576888679806,31.778451818803255,4.276249365519713,8.48351342310484
22.75,57.76,1017.83,66.54,452.33,3.1245651453969594,4.769696007084728,4.05629649458457,7.6,6.92542818905931,31.903448089509073,4.197803270590331,8.157205403813245
9.77,44.68,1023.37,91.4,477.56,2.2793164660546914,3.1256999216175565,3.799525974201,6.684309986827361,6.930856381890124,31.990154735480726,4.515245478460105,9.560334722173696
14.51,41.79,1009.72,80.62,459.14,2.6748380668960965,3.809199390948182,3.732657076459824,6.4645185435575945,6.917428343677824,31.77609164135829,4.38974675768902,8.978864070694021
30.2,73.67,1006.31,62.14,428.72,3.407841924380824,5.495452665613635,4.299595660694722,8.583122974768566,6.914045454284327,31.722389569513833,4.129389903964901,7.882892870006543
11.6,40.27,1008.55,72.12,473.89,2.451005098112319,3.40587727318528,3.695606774863363,6.345864795282043,6.916268934747341,31.757676237407548,4.2783313983351166,8.492349498224858
22.39,58.18,1008.52,87.48,448.37,3.1086144306106633,4.731807265728392,4.063541653067055,7.6275815302099526,6.916239188630447,31.757203907145225,4.471410195808567,9.353074360871938
10.41,41.01,1020.12,94.27,472.82,2.3427668826268775,3.2264531609803355,3.713815939403968,6.4039050586341455,6.927675546417268,31.939317462964045,4.546163005408059,9.709273917240155
21.44,50.78,1008.87,87.56,443.3,3.0652583362026014,4.6303347611160905,3.9275025762765323,7.126008700527947,6.916586171616892,31.762713989834054,4.472324272654662,9.357350052231668
12.61,41.58,1020.17,85.18,463.36,2.534490149976828,3.5510561809129406,3.727619282429867,6.448255578061403,6.927724559057638,31.94010018769509,4.444766664495067,9.229301165310405
20.68,42.04,1010.2,63.43,464.14,3.0291670496402285,4.547526800360829,3.7386215460087504,6.483826030978931,6.917903610033952,31.783643592262987,4.149936935645806,7.964295323504773
24.46,68.61,1011.02,76.66,440.58,3.1970391302590264,4.9457052075512955,4.2284382967028,8.283115355951528,6.918715001218472,31.79654069234576,4.339380059952409,8.755569655939013
24.94,74.33,1014.3,75.34,435.21,3.2164729402518906,4.993996395673509,4.308514638737202,8.621484790916238,6.92195399838195,31.848076865016512,4.322011202263895,8.679861750051092
27.68,69.34,1008.28,70.9,436.37,3.3207101307494686,5.261178575186362,4.239021940256878,8.32706430862642,6.916001187835988,31.753425012114835,4.2612704335380815,8.420213774008355
24.78,50.16,1004.56,70.22,448.51,3.2100368762009963,4.9779513858614575,3.9152178963246653,7.0823724838503095,6.912304913680709,31.694794525284433,4.251633170740286,8.37973746605465
23.85,69.45,1013.99,60.6,439.67,3.1717842173343502,4.883646178829912,4.240607069200353,8.333666660000267,6.921648322169561,31.84320963722093,4.104294893075269,7.784600182411426
21.17,52.3,1009.67,88.88,444.5,3.0525850851467737,4.601086828130937,3.9569963710708773,7.231873892705818,6.917378823773288,31.775304876586155,4.487287145331375,9.42761899951414
27.27,67.9,1006.36,62.12,436.64,3.305787196857497,5.222068555658763,4.21803603456465,8.240145629781066,6.914095139528317,31.72317764663559,4.129067998280486,7.881624198095213
16.49,41.93,1022.92,44.98,467.48,2.8027541365715076,4.060788100849391,3.7360015611826713,6.47533782902483,6.930416561525216,31.983120548189163,3.8062179465311696,6.706713054842886
30.36,71.8,1010.9,63.27,437.4,3.4131259525274293,5.509990925582365,4.273884476054178,8.473488065725943,6.918596302160012,31.794653638622957,4.147411283158793,7.954244150137711
25.3,71.58,1010.18,87.36,433.97,3.2308043957334744,5.029910535983717,4.2708157053378795,8.460496439334987,6.917883811778178,31.783328963467625,4.470037511996595,9.346657156438338
27.34,71.29,1008.32,56.51,434.94,3.3083508312958037,5.228766584960549,4.266756065129537,8.443340571124677,6.91604085856891,31.754054859182947,4.034417613641752,7.517313349861106
31.18,70.36,1006.38,56.74,438.46,3.4397768636296306,5.583905443325486,4.253624919869357,8.388086790204307,6.914115012934719,31.723492872002602,4.038479429380705,7.532595834106593
27.07,65.59,1012.14,63.93,442.71,3.29842610362621,5.202883815731425,4.183423245305645,8.098765338000602,6.919822180200275,31.814147796224244,4.157788734778635,7.99562380305627
16.7,36.99,1006.19,89.33,464.7,2.8154087194227095,4.08656334834051,3.610647605844363,6.081940479813988,6.9139261996258,31.72049810453802,4.492337377713747,9.451454914456292
22.91,66.44,1011.23,63.43,444.48,3.1315734964654043,4.7864391775097275,4.196299284745094,8.151073548925932,6.918922690674034,31.799842766906885,4.149936935645806,7.964295323504773
32.26,73.68,1014.75,60.9,426.48,3.4738280726970627,5.67978872846517,4.299731391947051,8.583705493549974,6.922397555719007,31.85514087239295,4.109233174715851,7.803845206050668
27.76,65.59,1010.8,67.29,439.03,3.3235961356386037,5.2687759489277965,4.183423245305645,8.098765338000602,6.918497375514039,31.79308100829487,4.209011637200227,8.203048213926333
21.7,49.02,1008.74,82.8,446.46,3.077312260546414,4.658325879540846,3.8922283780999667,7.001428425685718,6.916457306276038,31.76066749928282,4.416428061391214,9.09945053286186
31.95,70.79,1003.8,55.25,426.37,3.4641721808235437,5.6524331044250316,4.259717747786098,8.413679337840254,6.911548077220833,31.682802906308652,4.0118683403978626,7.433034373659253
31.87,70.94,1006.94,50.78,429.41,3.461665128429245,5.645352070508977,4.261834449345476,8.422588675698226,6.914671308023866,31.73231791092482,3.9275025762765323,7.126008700527947
32.36,73.91,1003.88,59.84,431.92,3.4769230921902907,5.688585061331157,4.302848136796795,8.59709253178073,6.911627771196011,31.684065395715873,4.091674333666222,7.735631842325486
19.27,50.12,1007.61,100.11,447.63,2.958549482426275,4.389760813529594,3.9144201300278674,7.079548008171143,6.91533646900245,31.74287321588895,4.606269581431392,10.005498488331304
15.51,36.71,1014.05,72.92,465.85,2.7414849771884473,3.9382737335030433,3.603049197508743,6.058877783880444,6.921707492600141,31.844151739369664,4.289362949810462,8.539320816083677
29.72,74.78,1009.32,55.25,438.19,3.391820219849558,5.451605268175604,4.314550469548967,8.647543003651384,6.917032115762346,31.769796977632705,4.0118683403978626,7.433034373659253
6.28,41.06,1020.96,90.91,489.79,1.8373699804801074,2.5059928172283334,3.7150344115907874,6.407807737440318,6.928498640120036,31.952464693666435,4.509870006133767,9.534673565466203
12.62,34.03,1019.06,74.78,471.55,2.5352828571130672,3.552463933666322,3.5272424885128144,5.833523806414096,6.926635912745425,31.922719182425546,4.314550469548967,8.647543003651384
10.91,40.1,1014.07,91.45,478.34,2.3896797998449792,3.303028912982749,3.6913763343125234,6.332456079595025,6.921727215298996,31.84446576722555,4.515792374836875,9.562949335848225
18.4,50.16,1011.51,98.07,453.78,2.91235066461494,4.2895221179054435,3.9152178963246653,7.0823724838503095,6.919199542866395,31.804244999685185,4.585681509404229,9.903029839397638
32.55,73.03,1014.36,44.83,439.81,3.482777368654578,5.705260730238365,4.290870315632018,8.545759182190896,6.922013150728836,31.849018823191397,3.802877558167348,6.695520890864279
15.98,41.48,1017.0,55.73,456.31,2.7713379403381286,3.997499218261337,3.7252113833613265,6.440496875241847,6.92461239604856,31.89043743820395,4.020518601581445,7.465252842335616
29.55,67.69,1004.88,48.68,428.77,3.386083743852107,5.4359911699707535,4.214938458520516,8.227393268830657,6.912623410378997,31.69984227090097,3.8852682681193262,6.977105417004963
12.27,41.17,1019.39,52.18,473.84,2.50715725872282,3.502855977627399,3.7177098357818132,6.416385275215322,6.926959688165851,31.92788749666974,3.9546992797085823,7.22357252334328
13.88,48.79,1017.28,79.4,464.14,2.6304489550786583,3.725587202039432,3.8875253738277458,6.984983894040129,6.924887677722438,31.89482716679932,4.37449836825309,8.910667763978186
9.5,37.36,1015.13,63.41,478.8,2.2512917986064953,3.082207001484488,3.620600613360642,6.11228271597445,6.92277196209223,31.861104814491288,4.14962157771194,7.963039620647382
17.98,59.15,1012.09,83.03,451.97,2.8892600290434745,4.240283009422838,4.080076590424396,7.6909037180295,6.919772778699447,31.813361972605158,4.419201988273939,9.112079894294167
12.27,39.82,1012.18,85.58,477.54,2.50715725872282,3.502855977627399,3.6843692986360503,6.3103090257134005,6.919861699643846,31.81477644114445,4.449451610988671,9.250945897582582
10.31,42.49,1009.43,78.36,479.64,2.333114298028869,3.2109188716004646,3.7492687541267204,6.518435395092905,6.917141094090628,31.771528134479148,4.36131359307634,8.852118390532292
21.93,61.45,1008.92,98.54,443.91,3.0878555624297968,4.682947789587238,4.118223836012044,7.8390050389064045,6.916635730788074,31.763501066475655,4.590462557115817,9.926731586982697
30.63,74.22,1007.47,46.52,430.38,3.421979920844684,5.534437640808685,4.307033655632451,8.615103017375938,6.915197516702566,31.740667919878437,3.839882327650464,6.820557161991974
26.61,72.43,1007.71,75.82,427.61,3.281287084989598,5.158488150611572,4.282620578207235,8.510581648747635,6.915435708825488,31.74444833352755,4.328362110088189,8.707468059085832
23.04,64.27,1014.29,80.23,439.67,3.1372318358276905,4.8,4.163092959383195,8.016857239592083,6.921944139317279,31.847919869278748,4.3848975097655645,8.957120072880569
21.19,55.5,1019.83,65.22,455.93,3.0535293722802077,4.603259714593562,4.0163830207523885,7.44983221287567,6.927391225721218,31.934777281202386,4.177766170361173,8.075890043827986
6.03,41.17,1019.81,84.2,488.57,1.7967470107390942,2.455605831561735,3.7177098357818132,6.416385275215322,6.927371614417262,31.93446414142564,4.4331949212482815,9.17605579756357
27.06,43.77,1011.02,42.61,442.15,3.2980566227426418,5.201922721455981,3.778948651202804,6.615889962809237,6.918715001218472,31.79654069234576,3.7520889675118205,6.527633568147036
9.1,39.42,1025.28,68.78,471.85,2.2082744135228043,3.0166206257996713,3.674273301724574,6.278534860936905,6.932721024999885,32.0199937539032,4.23091300500412,8.293370846646134
26.74,69.89,1013.96,51.82,436.02,3.286160571673797,5.171073389539158,4.246922577489038,8.360023923410745,6.921618735641291,31.842738575694145,3.947776175133964,7.198610977126073
21.03,69.05,1002.17,75.35,444.35,3.0459499897146083,4.585847795119241,4.234830879855301,8.309632964216892,6.9099229279327075,31.657068720903393,4.3221439250725044,8.680437776978762
24.91,52.3,1008.72,68.26,441.15,3.215269329274089,4.990991885387112,3.9569963710708773,7.231873892705818,6.916437479364971,31.760352642878512,4.223323943478561,8.261961026293939
25.21,50.23,1016.0,56.58,454.64,3.2272407411998283,5.020956084253277,3.9166124577619534,7.087312607751968,6.923628628138427,31.874754901018456,4.035655565873421,7.521967827636595
16.38,45.64,1020.47,89.28,462.58,2.7960610784249234,4.047221268969612,3.8207845249938748,6.755738301621815,6.928018584463551,31.94479613332976,4.491777498633001,9.448809448814174
24.75,52.84,1005.47,69.61,442.6,3.2088254890146994,4.9749371855331,3.9672684796541247,7.269112738154499,6.913210372865072,31.70914694532163,4.242908235180575,8.34326075344646
25.31,65.48,1018.31,55.57,439.72,3.2311995745570328,5.030904491242106,4.181744752502934,8.091971329657564,6.925899669418118,31.910969900647018,4.01764348729183,7.454528824815154
31.62,64.05,1010.94,58.93,439.09,3.453789831781326,5.62316636780382,4.1596640283427435,8.00312438988674,6.918635870078349,31.795282668974654,4.076350298849822,7.676587783644502
17.42,44.06,1016.63,82.15,456.57,2.857618971424357,4.173727350941841,3.785552341374197,6.637770710110436,6.924248514709198,31.884635798453147,4.408546844483277,9.063663718386731
28.73,68.3,1016.53,55.73,434.15,3.3579418729911983,5.360037313302959,4.223909766576744,8.264381404557755,6.924150145667824,31.88306760648981,4.020518601581445,7.465252842335616
17.33,41.35,999.51,68.36,460.46,2.8524391037275145,4.162931659299729,3.7220724214697003,6.430396566309111,6.907265158892907,31.615028072105204,4.224787858247391,8.268010643437755
23.4,65.06,1014.32,67.38,442.7,3.152736022363656,4.8373546489791295,4.175309921045206,8.065977932030313,6.921973716219693,31.848390854170326,4.2103482379784065,8.208532146492454
14.42,48.92,1011.76,76.03,461.14,2.668616131856803,3.797367509209505,3.890186310818972,6.994283380018285,6.919446667571721,31.808175049820132,4.331127999240345,8.719518335321052
17.92,44.2,1018.97,53.8,455.37,2.8859174075467844,4.233202097703345,3.7887247890836524,6.648308055437865,6.926547592161274,31.9213094969489,3.9852734671677386,7.334848328356899
20.27,57.76,1016.66,75.76,450.71,3.0091419604639085,4.502221673796171,4.05629649458457,7.6,6.924278023534799,31.88510624100224,4.327570448877823,8.704022058795578
18.97,50.59,1016.01,74.9,459.68,2.9428587839469227,4.355456348076514,3.923753928303845,7.1126647608333124,6.923638470609675,31.874911764583757,4.316153890523174,8.654478609367523
24.33,49.16,1003.46,61.04,441.2,3.1917101567954314,4.9325449820554095,3.895080284697834,7.011419257183241,6.911209306953651,31.677436764990947,4.111529386976201,7.812809993849844
17.9,43.72,1008.64,74.73,452.55,2.884800712846709,4.230839160261236,3.777805663308338,6.612110101926616,6.916358167789405,31.759093186046734,4.313881617942199,8.644651525654462
24.19,46.93,1013.4,49.39,446.3,3.185939324621936,4.9183330509431755,3.8486571298063263,6.850547423381579,6.921066293041809,31.833944147717542,3.8997479745525334,7.02780193232564
19.66,45.01,1014.42,60.14,453.45,2.9785861147190205,4.433959855479073,3.806884687304841,6.708949247087803,6.92207229957693,31.849960753508,4.096675177560383,7.754998388136518
22.64,72.24,1011.07,98.55,434.36,3.119718253334982,4.758150901348127,4.27999390910873,8.499411744350311,6.918764455001449,31.797326931677762,4.590564033598729,9.927235264664578
24.88,73.17,1012.26,84.96,434.85,3.2140642678709788,4.98798556533597,4.292785500895938,8.553946457629952,6.919940733845938,31.81603369372116,4.442180557493629,9.21737489744233
19.09,39.39,1013.36,59.14,466.13,2.949164637737656,4.369210454990696,3.6735119769828146,6.276145313805282,6.921026821175377,31.833315881321568,4.079907514424331,7.690253571892152
12.24,40.96,1023.22,78.74,475.32,2.50470927708418,3.4985711369071804,3.7125959807312525,6.4,6.930709796594321,31.98781017825384,4.366151285515591,8.873556220591606
11.62,39.72,1018.4,68.06,471.56,2.4527277514237653,3.408812109811862,3.681854839176972,6.302380502635492,6.925988047243197,31.91238004286111,4.22038966907276,8.249848483457136
13.84,42.18,1015.74,79.76,468.66,2.6275629501895237,3.7202150475476548,3.7419461750506287,6.494613152451807,6.923372689877214,31.87067617732639,4.379022125653583,8.930845424706442
26.22,69.89,1015.46,76.63,433.61,3.2665224783355535,5.120546845796843,4.246922577489038,8.360023923410745,6.923096990781335,31.866283121820153,4.3389886449823125,8.753856293085923
13.48,41.44,1015.64,71.46,471.39,2.601207105484161,3.671511950137164,3.7242465979512276,6.437390775772433,6.923274234639807,31.86910729844813,4.2691378525952635,8.453401682163221
13.11,42.99,1007.6,97.0,472.84,2.5733752977756086,3.6207733980463344,3.76096753050819,6.556675987114202,6.9153265444784555,31.742715699826316,4.574710978503383,9.848857801796104
20.24,56.03,1019.78,59.8,460.76,3.0076608444192647,4.498888751680797,4.025887261577193,7.485318964479737,6.927342196740177,31.933994426003146,4.091005660956586,7.733045971672482
14.95,43.72,1010.28,93.62,459.31,2.7047112998366956,3.866522985836241,3.777805663308338,6.612110101926616,6.917982799137573,31.784902076300313,4.539244035871924,9.67574286553751
15.99,39.63,1006.09,89.92,464.95,2.771963526845863,3.998749804626441,3.679586407202344,6.295236294214857,6.913826809878765,31.718921797564306,4.498920386145381,9.482615672903759
30.48,70.04,1010.73,53.7,429.85,3.4170707308184456,5.520869496736904,4.249066507417651,8.368990381163071,6.918428121038441,31.791980120778888,3.983413001514819,7.328028384224504
6.77,38.18,1017.8,81.13,484.31,1.9125010869241836,2.6019223662515376,3.6423118182976015,6.178996682310163,6.925398714154732,31.902977917429588,4.396052806406973,9.00721932674008
22.18,69.05,1002.75,70.84,442.14,3.099190981922221,4.709564735726647,4.234830879855301,8.309632964216892,6.9105015046501626,31.666228067138025,4.260423812914633,8.416650165000325
27.14,65.27,1013.26,55.17,441.68,3.301008654406723,5.209606511052442,4.178532512647126,8.078985084773953,6.920928134692384,31.831745161080942,4.01041932728434,7.427651041883968
24.44,69.13,1011.1,87.62,434.34,3.1962211343033946,4.94368283772331,4.235988789957173,8.314445261110329,6.918794126097353,31.797798665945415,4.473009282385752,9.36055553906925
16.73,45.0,1023.44,60.68,467.08,2.8172035149987327,4.090232267243512,3.8066624897703196,6.708203932499369,6.9309247810087795,31.991248803383716,4.105614154480332,7.789736837660179
9.08,42.49,1010.67,85.35,481.46,2.206074192613202,3.0133038346638727,3.7492687541267204,6.518435395092905,6.9183687562417475,31.791036472565658,4.4467604492404496,9.238506372785592
22.54,61.27,1019.12,54.02,450.01,3.11529150861163,4.747630988187687,4.115290326737563,7.827515570089912,6.926694788801531,31.92365893816058,3.98935434836447,7.349829930005184
29.36,68.94,1007.5,79.91,431.39,3.3796332037463146,5.418486873657627,4.233236561088719,8.303011501858828,6.915227293820838,31.741140496207755,4.380901001386372,8.939239341241512
32.83,74.16,1007.57,60.2,432.05,3.4913427315135013,5.729746940310715,4.306224921257599,8.611620056644394,6.9152967703154795,31.742243146948518,4.097672352314776,7.758865896508329
15.14,44.21,1019.97,83.86,463.1,2.717340248009303,3.891015291668744,3.788951007838152,6.649060083951716,6.927528494081076,31.936969173670818,4.429148741742616,9.157510578754469
14.58,42.99,1007.55,93.56,468.43,2.6796507265805123,3.8183766184073566,3.76096753050819,6.556675987114202,6.915276920380983,31.741928107788286,4.538602941715978,9.672641831474998
13.73,41.92,1029.3725,64.92,466.29,2.6195832197798796,3.705401462729781,3.735763040012787,6.474565622495458,6.936704672270789,32.083835493905646,4.17315574264639,8.057294831393476
4.31,38.5,1011.75,82.08,492.92,1.4609379041156563,2.0760539492026693,3.6506582412937387,6.2048368229954285,6.919436783755975,31.808017857137845,4.407694381422459,9.0598013223249
12.05,49.83,1008.54,95.11,454.18,2.489064659936664,3.4713109915419564,3.908617212293313,7.059036761485238,6.916259019473358,31.757518794767325,4.555034116494294,9.752435593224904
13.15,41.14,1026.72,80.31,461.49,2.5764217586237734,3.626292872893749,3.716980884224811,6.41404708432983,6.934124534002205,32.04247181476485,4.38589414620037,8.961584681293816
13.58,40.75,1016.05,76.45,472.73,2.60859812213055,3.6851051545376556,3.7074558396868715,6.383572667401852,6.923677839525952,31.87553921112551,4.336636932375072,8.743569065318807
13.56,39.52,1016.61,78.35,470.67,2.6071242825122494,3.682390527904394,3.6768068728796672,6.286493458200685,6.924228841675026,31.884322166230852,4.36118596880203,8.851553535961921
9.32,37.73,1022.14,79.49,477.91,2.2321626286975,3.0528675044947495,3.6304555339762192,6.142475071174485,6.929653747683253,31.970924290673864,4.375631227585021,8.915716460273957
12.58,43.67,1014.36,91.72,473.02,2.5321082512722946,3.5468295701936396,3.7766613674974696,6.608328079022711,6.922013150728836,31.849018823191397,4.518740457989703,9.577055915050304
26.37,70.79,1005.31,77.3,428.5,3.2722270003651954,5.135172830587107,4.259717747786098,8.413679337840254,6.91305123064132,31.706623913624107,4.3476939555933765,8.792041856133306
21.08,46.93,1014.49,63.33,453.87,3.0483247236731614,4.591296113299598,3.8486571298063263,6.850547423381579,6.922141302144839,31.85105963700423,4.148359150528339,7.958014827832378
21.69,42.23,1013.05,67.55,461.56,3.076851324838783,4.657252408878008,3.743130868945852,6.498461356351979,6.9207208613721605,31.828446396266344,4.212868064406208,8.218880702382776
15.48,47.83,1004.88,81.68,463.67,2.739548868161581,3.9344631145812006,3.8676530576922055,6.915923654870692,6.912623410378997,31.69984227090097,4.402809173856411,9.037698822156003
21.24,63.47,1011.86,97.02,442.94,3.055886196373738,4.608687448721165,4.150567353318379,7.966806135459805,6.919545500356612,31.809746933919484,4.57491714281707,9.849873095629201
28.87,57.19,1008.09,64.29,435.57,3.3628029936748436,5.373081052803875,4.046379057927225,7.5624070242218515,6.9158127303598675,31.750433067912635,4.163404098153595,8.01810451416044
9.15,41.82,1029.3725,75.11,477.78,2.21375387928743,3.024896692450835,3.7333746940004877,6.466838485689897,6.936704672270789,32.083835493905646,4.31895370569792,8.666602563865496
12.8,39.16,1015.94,89.83,472.47,2.5494451709255714,3.5777087639996634,3.6676558176623097,6.257795138864806,6.923569571276495,31.87381370341491,4.497918995241116,9.477868958790262
23.25,56.9,1006.82,76.37,442.76,3.1463051320333655,4.8218253804964775,4.041295341132285,7.543208866258444,6.91455212798241,31.73042703778189,4.335589948900293,8.738993077008358
14.5,39.0,1017.04,75.75,465.32,2.6741486494265287,3.8078865529319543,3.6635616461296463,6.244997998398398,6.924651726641867,31.891064579283018,4.327438444389479,8.703447592764606
14.07,42.99,1007.57,96.05,468.87,2.644044871126298,3.75099986670221,3.76096753050819,6.556675987114202,6.9152967703154795,31.742243146948518,4.564868889214566,9.800510190801292
14.23,46.18,1017.39,87.29,463.86,2.655352412101761,3.772267222772003,3.8325468039263493,6.795586803212803,6.924995803364539,31.89655153774464,4.469235908747258,9.342911751697113
21.64,50.32,1008.41,86.32,442.52,3.074543453978281,4.651881339845203,3.918402612392185,7.093659140387279,6.916130111964317,31.755471969410248,4.458061320949879,9.290855719469548
10.13,39.18,1024.09,85.48,479.42,2.315501318260592,3.1827660925679098,3.6681664125163946,6.25939294181153,6.931559692362298,32.00140621910231,4.448282430450947,9.245539465060975
24.77,57.17,1010.66,73.0,441.12,3.209633243501268,4.976946855251722,4.04602928527588,7.561084578286372,6.918358861766328,31.79087919514023,4.290459441148391,8.54400374531753
31.9,69.4,1003.4,57.76,436.04,3.462606009790799,5.648008498577175,4.239886867512759,8.330666239863412,6.9111495120501525,31.676489704511134,4.05629649458457,7.6
25.27,67.07,1006.34,66.35,445.81,3.2296179214001026,5.026927491022722,4.205736850111646,8.189627586160436,6.914075265726955,31.72286241813623,4.194943760778217,8.145550932871268
26.52,63.94,1018.23,42.41,440.47,3.277899165317662,5.149757275833493,4.157945143631696,7.996249120681521,6.925821104793763,31.909716388586094,3.747384183486499,6.512296062065975
7.69,38.06,1020.72,83.47,483.54,2.0399207835175526,2.7730849247724096,3.6391638618680036,6.1692787260748725,6.9282635396134875,31.94870889410087,4.424487285862646,9.136191766814004
26.85,57.19,1007.9,60.04,438.01,3.2902658209548736,5.181698563212646,4.046379057927225,7.5624070242218515,6.9156242373608325,31.747440841743447,4.095011006765261,7.748548251124206
24.31,66.49,1011.38,54.35,440.79,3.1908877883280318,4.93051721424842,4.197051560414364,8.154140052758475,6.91907101388046,31.802201181679234,3.9954446135672184,7.372245248226622
27.69,69.71,1009.9,69.91,440.43,3.3210713371828704,5.262128846769148,4.244343779498307,8.349251463454673,6.917606595032511,31.77892383325779,4.247208700523894,8.361220006673667
30.24,68.3,1016.21,48.25,431.82,3.4091655513113324,5.499090833947008,4.223909766576744,8.264381404557755,6.923835299693776,31.878048873794018,3.876395827784995,6.946221994724902
16.58,41.93,1022.36,45.24,466.61,2.8081971497071487,4.071854614300467,3.7360015611826713,6.47533782902483,6.929868959227249,31.974364731765977,3.81198165124792,6.726068688320095
5.65,40.72,1022.46,85.17,487.09,1.7316555451583497,2.3769728648009427,3.7067193722422673,6.381222453417527,6.929966767347357,31.97592844625469,4.44464925915299,9.22875939658197
21.31,49.39,1020.18,71.35,455.34,3.0591764461105257,4.616275555033516,3.8997479745525334,7.02780193232564,6.92773436129745,31.940256730339534,4.267597343922845,8.446892919884801
23.28,60.84,1017.91,67.5,444.13,3.147594622863237,4.824935232725927,4.1082474673910925,7.8,6.9255067845577925,31.904701847846816,4.212127597878484,8.215838362577491
28.62,70.94,1007.38,53.0,432.71,3.3541057741283047,5.349766350038102,4.261834449345476,8.422588675698226,6.91510818002732,31.739250148672383,3.970291913552122,7.280109889280518
13.58,44.47,1029.3725,70.41,467.15,2.60859812213055,3.6851051545376556,3.794814804522605,6.668583057891683,6.936704672270789,32.083835493905646,4.254335298531042,8.391066678319271
24.4,60.32,1016.5,70.96,447.73,3.1945831322991562,4.9396356140913875,4.099663723699701,7.766595135579039,6.9241206330684015,31.88259713385972,4.262116338001324,8.423775875461075
13.56,40.03,1017.73,83.76,472.59,2.6071242825122494,3.682390527904394,3.6896291730044823,6.326926584053272,6.925329935998648,31.901880822296356,4.427955566562281,9.15204895091804
13.67,41.48,1017.51,63.54,463.97,2.6152036507358583,3.69729630946723,3.7252113833613265,6.440496875241847,6.925113745278283,31.89843256337214,4.15166962884137,7.971198153351853
9.94,41.44,1015.21,87.02,481.24,2.2965670206684825,3.152776554086889,3.7242465979512276,6.437390775772433,6.922850766627472,31.86236023900301,4.466137977292534,9.328451104015071
30.47,77.3,1002.13,63.7,434.68,3.416742592997618,5.519963767997033,4.3476939555933765,8.792041856133306,6.909883013748199,31.656436944166664,4.154184562578117,7.981227975693966
13.05,34.03,1018.31,64.99,472.69,2.5687881337687024,3.6124783736376886,3.5272424885128144,5.833523806414096,6.925899669418118,31.910969900647018,4.174233411906258,8.061637550770934
22.12,69.71,1009.7,90.22,434.42,3.096482176654134,4.703190406521939,4.244343779498307,8.349251463454673,6.917408536010275,31.77577693778706,4.50225113198025,9.498420921395303
16.85,41.35,1006.14,79.21,463.37,2.8243506567983707,4.104875150354759,3.7220724214697003,6.430396566309111,6.913876505987073,31.71970996084296,4.372102553476188,8.9
26.63,43.77,1011.33,49.3,440.95,3.282038399825841,5.160426338976267,3.778948651202804,6.615889962809237,6.91902157525603,31.801415062855302,3.8979240810486444,7.021395872616783
27.35,77.95,1012.14,74.14,431.72,3.3087165288679903,5.229722745997153,4.356067595503785,8.8289297199604,6.919822180200275,31.814147796224244,4.305955197722586,8.610458756651704
15.47,44.9,1021.59,81.74,465.61,2.738902664584975,3.9331920878594273,3.8044377947482086,6.700746227100382,6.929115516103468,31.962321567745985,4.403543478136132,9.041017641836564
10.19,44.63,1020.58,91.64,472.45,2.321406847234633,3.1921779399024737,3.7984062786411785,6.680568838055634,6.928126372121969,31.94651780711006,4.517867857585295,9.572878355019455
29.45,68.24,1007.45,32.81,432.53,3.3826939100975957,5.426785420486054,4.223030903183424,8.260750571225353,6.915177664797775,31.740352865083274,3.4907333469730104,5.728001396647874
34.51,73.03,1013.73,39.42,439.8,3.541249137109912,5.874521257089806,4.290870315632018,8.545759182190896,6.921391876505046,31.839126872450507,3.674273301724574,6.278534860936905
